round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
19,32,3,3,2644.027399999999,0.0,2636.3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.5,0.25,31.2299,300.36710000000056,39.01519999999999,254,40.98280000000001,115.0446,35.4524,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1678,0.0110057710730322,3.690625862068966,4.637999999999999,,1.3611159999999998,2.7875630952380948,23.96718257990705,54.0,58.0,27.0,122.66666666666666,56.0,0.0,17,4,4,3,2,3.0,122.0,978.7639,595.0264999999999,1070.237,94,2,0,16,0.5008127949702679,0.5750140233211123,0.4914761251955224,8,190.1314,214.0563,4,2,0.0,0,0,4,0.0,0,0.0,2589.4476749999994,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2808650897585458,16,-65.6119,16,2655.059575,3,-366.1669750000001,3,-368.416,2,-8.46669999999984,0.0,19.2333125,0,0,27,27,0 bare bones,debt,1,0.0
20,31,3,3,2579.7299,0.0,2568.575999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.5,0.25,30.9962,314.53270000000043,42.2937,258,47.49840000000001,111.79590000000002,49.9309,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,13.3104,0.0112713744137972,3.8245616666666673,4.694200000000002,,1.3965692307692308,2.7818120689655177,23.24816710250984,56.0,60.0,28.0,116.0,58.0,0.0,15,3,2,2,4,3.0,120.0,980.2584000000002,571.686,1027.7855,94,2,0,16,0.4908101189803462,0.5653798496394469,0.5170856642970318,10,197.6558,229.47370000000004,4,0,0.0,0,0,3,0.0,0,0.0,2683.68406,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2233420219677456,15,-93.1027,16,2776.78676,3,-353.12072,3,-359.0104,2,-11.545900000000024,0.0,20.41674,1,0,28,28,0 bare bones,debt,1,0.0
21,30,3,3,2474.5982,0.0,2460.7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.5,0.25,30.9497,328.5784000000005,44.9752,262,15.6344,120.76609999999997,33.022,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0696,0.0111164729044222,3.806483333333334,4.734575862068966,,1.4561370370370377,2.779725,22.550722089434533,58.0,48.0,29.0,116.66666666666666,58.66666666666667,0.0,15,7,5,4,3,2.0,113.0,972.7522,548.0487,953.7973,94,2,0,16,0.5089215184161664,0.5524733961390449,0.4931759551755972,9,203.4844,182.7112,3,0,0.0,0,0,7,0.0,0,0.0,2747.757615384616,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206945750582028,14,-106.9325,16,2854.690115384615,3,-341.67452307692315,3,-381.1415,2,-13.88189999999986,0.0,20.94853846153846,1,0,29,29,0 bare bones,debt,1,0.0
22,30,3,3,2381.7348,0.0,2368.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.5,0.25,31.122399999999992,341.6033000000004,44.9752,268,17.2958,110.15920000000004,42.727700000000006,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,9.371,0.0113852852774262,3.492657142857143,4.755469565217391,,1.4595238095238092,2.7591388888888884,21.8742004267515,46.0,42.0,23.0,108.33333333333331,48.0,0.0,17,8,7,3,1,0.0,108.0,987.2814000000004,524.1822000000001,870.2711999999999,94,2,0,16,0.5203627928842443,0.5545607737680711,0.5560584516278559,9,163.0887,146.6916,2,1,0.0,0,0,8,0.0,0,0.0,2853.091122222223,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1978164067887878,14,-97.2884,16,2950.379522222223,3,-329.7340888888889,3,-412.8105000000001,2,-13.70920000000001,0.0,21.84205555555556,0,0,23,23,0 bare bones,debt,1,0.0
23,27,3,3,2282.775,0.0,2249.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,0.0,0.0,0.5,0.25,32.089299999999994,354.9620000000004,65.44109999999999,272,25.8471,124.80689999999998,41.08,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,6.3014,0.0113813893179573,3.5333791666666663,4.618872727272727,,1.3462899999999995,2.59595507246377,21.217974413948955,44.0,48.0,22.0,98.33333333333331,41.99999999999999,0.0,14,5,4,2,3,1.0,101.0,946.6895,502.8967,833.1888,94,2,0,16,0.486696696067562,0.4891899713229806,0.5567030864582967,8,132.9263,169.60219999999998,5,2,0.0,0,0,5,0.0,0,0.0,2849.8563714285706,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298398104559937,11,-89.6801,16,2939.536471428571,3,-316.89808571428574,3,-398.0358000000001,2,-33.20820000000003,0.0,21.89285714285714,3,0,22,22,0 bare bones,debt,1,0.0
24,26,3,3,2197.1523,0.0,2158.6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,0.0,0.0,0.5,0.25,30.5814,367.2999000000006,69.27459999999999,275,30.1853,115.80799999999998,43.0084,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,5.7051,0.0129633066188751,3.497291304347826,4.536314285714286,,1.396721052631579,2.688238636363636,20.581435181530487,42.0,46.0,21.0,96.66666666666666,42.0,0.0,14,4,4,0,2,1.0,97.0,927.2059,476.7232,793.2232,94,2,0,16,0.4488067985098687,0.4620027969769971,0.5746757860822926,6,140.08319999999998,160.8754,3,1,0.0,0,0,4,0.0,0,0.0,2675.8009999999986,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1372007134639728,10,-69.759,16,2745.5599999999986,3,-312.44949999999994,3,-386.1443,2,-38.549600000000055,0.0,20.19435,1,0,21,21,0 bare bones,debt,1,0.0
25,24,3,3,2111.7021000000004,0.0,2059.4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,0.0,0.0,0.5,0.25,29.6507,379.54050000000046,82.05069999999998,277,25.6904,111.1406,26.3262,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013218358899185,3.543167346938776,4.585486363636365,,1.3368749999999998,2.6790065217391303,19.963992126084573,44.0,49.0,22.0,93.0,42.0,0.0,13,2,1,2,5,1.0,93.0,885.7829,463.2269,762.6922999999999,94,2,0,16,0.4154547585343242,0.4070550712518312,0.5747817858868896,4,136.3569,173.61520000000002,5,0,0.0,0,0,2,0.0,0,0.0,2728.4017842105263,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0524192659300624,8,-63.41819999999999,16,2791.8199842105264,3,-300.04896842105256,3,-364.8181,2,-52.25639999999987,0.0,20.950815789473683,2,0,22,22,0 bare bones,debt,1,0.0
26,23,3,3,2043.4494,0.0,1973.4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,0.0,0.0,0.5,0.25,27.25370000000001,390.6507000000004,97.63379999999998,277,25.5712,93.82390000000002,12.064,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138884858438037,3.582079999999999,4.588809090909092,,1.309565,2.749984782608696,19.36507236230204,44.0,40.0,22.0,89.66666666666667,46.0,0.0,11,2,2,1,0,0.0,89.0,898.1623000000002,449.6402,695.6469,94,2,0,16,0.4061629628292853,0.3816054512648965,0.4419379137772157,4,152.6906,143.28319999999997,0,0,0.0,0,0,2,0.0,0,0.0,2667.55065,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0704696949132098,7,-64.1257,16,2731.67635,3,-292.42615,3,-380.0064000000001,2,-70.01810000000023,0.0,20.053125,1,0,22,22,0 bare bones,debt,1,0.0
27,23,3,3,1966.422,0.0,1893.6046000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,0.0,0.0,0.5,0.25,24.454400000000003,400.9193000000004,97.63379999999998,279,13.1497,90.1771,11.816,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142412439240823,3.546906666666667,4.549235000000001,,1.3439055555555557,2.7739380952380945,18.78412019143297,40.0,45.0,20.0,87.66666666666667,42.0,0.0,12,2,1,3,1,3.0,88.0,873.4579000000001,432.7049,660.2592,94,2,0,16,0.4243573183938378,0.3853258624984357,0.5472103825922683,4,140.6957,159.6108,2,1,0.0,0,0,2,0.0,0,0.0,2609.30385,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0711338358313105,7,-73.5384,16,2682.84225,3,-287.17585,3,-363.5370000000001,2,-72.81740000000013,0.0,19.643475,0,0,20,20,0 bare bones,debt,1,0.0
28,21,3,3,1878.3567,0.0,1786.7341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,22.8611,411.5349000000006,114.84569999999997,280,12.2089,100.27419999999998,7.4656,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144003939509787,3.58523,4.559199999999999,,1.394784210526316,2.715320454545454,18.220596585689982,42.0,40.0,21.0,81.33333333333333,42.0,0.0,9,2,2,1,2,4.0,82.0,859.6296,416.9224,601.8047,94,2,0,16,0.3758005053516515,0.3096813936979654,0.3901748157930531,2,141.2322,143.40919999999997,2,0,0.0,0,0,2,0.0,0,0.0,2675.9042333333346,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993398037714456,5,-42.1103,16,2718.0145333333344,3,-278.9232333333333,3,-370.1344,2,-91.62260000000003,0.0,20.158583333333336,2,0,21,21,0 bare bones,debt,1,0.0
29,21,3,3,1797.5072,0.0,1703.8384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,20.8149,421.1851000000006,114.84569999999997,280,11.6964,92.5459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014862492345516,3.4713531250000003,4.596682352941177,,1.3638466666666669,2.726411111111112,19.044108337333203,34.0,32.0,17.0,80.66666666666666,36.0,0.0,11,2,2,2,0,0.0,80.0,858.0618999999999,401.0137,538.4316,94,2,0,16,0.3807318840395124,0.3090740303895343,0.6149001205847893,3,118.6085,111.0833,0,0,0.0,0,0,2,0.0,0,0.0,2754.110036842105,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871705136118492,5,-42.0639,16,2796.1739368421054,3,-270.3006736842105,3,-381.6513,2,-93.66880000000003,0.0,20.921763157894738,0,0,17,17,0 bare bones,debt,1,0.0
30,21,3,3,1756.1873999999998,0.0,1660.0616999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,18.358,429.8086000000006,114.84569999999997,283,23.859,65.1788,33.3761,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152561754626169,3.5632181818181823,4.5321444444444445,,1.3109625000000005,2.674199999999999,18.472785087213207,36.0,44.0,18.0,77.33333333333334,38.0,0.0,10,2,0,3,2,3.0,80.0,832.3262,384.9,538.9612,94,2,0,16,0.3935281509535446,0.3144074741639666,0.5514023526944116,5,122.595,156.78160000000003,2,0,0.0,0,0,2,0.0,0,0.0,2675.8443,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805139097219888,5,-70.8921,16,2746.7364,3,-264.33759999999995,3,-351.44179999999994,2,-96.12570000000004,0.0,20.457700000000003,0,0,18,18,0 bare bones,debt,1,0.0
31,19,3,3,1700.1261,0.0,1581.8738000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,16.7012,438.7621000000005,135.31549999999996,283,18.0393,74.1006,7.429,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146058679793126,3.71508,4.482671428571429,,1.3527315789473686,2.7039734848484867,17.918601534596814,42.0,30.0,21.0,74.66666666666666,44.0,0.0,7,3,3,1,1,1.0,73.0,859.4667000000001,367.3371,473.3223,94,2,0,16,0.3276419153755159,0.2272738342606908,0.4141550065569022,2,144.6768,111.4524,1,0,0.0,0,0,3,0.0,0,0.0,2653.9212250000005,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644577367153702,3,-28.751,16,2682.672225,3,-260.482125,3,-387.4008,2,-118.2523,0.0,19.664437500000005,2,0,21,21,0 bare bones,debt,1,0.0
32,19,3,3,1643.1899,0.0,1523.2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,14.973400000000002,447.2424000000005,135.31549999999996,284,10.208100000000002,67.14430000000002,3.9573,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153187948966665,3.314394594594594,4.599564285714286,,1.3350833333333332,2.735206666666667,18.713099244029063,28.0,37.0,14.0,71.66666666666666,30.0,0.0,10,2,1,2,2,2.0,73.0,828.091,350.1324,464.9665,94,2,0,16,0.3528137036045302,0.2306832290553586,0.6057124280400379,2,98.0772,122.63259999999998,2,0,0.0,0,0,2,0.0,0,0.0,2687.41912631579,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316356087315574,3,-19.4588,16,2706.87792631579,3,-253.428852631579,3,-366.0767000000001,2,-119.9801,0.0,20.290973684210527,0,0,14,14,0 bare bones,debt,1,0.0
33,19,3,3,1594.9633,0.0,1473.5528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,13.543,454.95590000000055,135.31549999999996,286,14.2125,62.4391,16.7758,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154933215783254,3.5884743589743584,4.431155555555555,,1.2842125000000002,2.577404385964913,18.151706266708192,36.0,39.0,18.0,70.66666666666666,38.0,0.0,8,2,1,1,2,4.0,73.0,809.3196999999999,333.97270000000003,451.6709,94,2,0,16,0.3531818013001344,0.2362603097254547,0.4676410011126082,3,118.48879999999998,139.95049999999998,2,0,0.0,0,0,2,0.0,0,0.0,2640.736,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311417614689368,3,-34.4861,16,2675.2221,3,-247.1131,3,-349.6924,2,-121.41050000000008,0.0,20.02625,0,0,18,18,0 bare bones,debt,1,0.0
34,18,3,3,1540.8375999999998,0.0,1413.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,12.9889,462.9676000000006,140.98879999999997,287,15.899,70.0247,11.296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152700460936811,3.7115066666666654,4.482955555555555,,1.3402,2.687502631578946,17.607155078706946,36.0,30.0,18.0,71.0,38.0,0.0,8,2,2,1,2,1.0,70.0,832.7189,301.6518,406.4669,93,3,0,16,0.3013166668047684,0.1849920227666466,0.5062075196565545,2,122.2281,111.3452,2,0,0.0,0,0,2,0.0,0,0.0,2580.8124375000016,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199928642166466,2,-15.7854,16,2596.5978375000004,3,-238.69203750000003,3,-365.2165,2,-127.63789999999996,0.0,19.263187500000004,1,0,18,18,0 bare bones,debt,1,0.0
35,18,3,3,1486.7192,0.0,1358.0822999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,11.9899,470.3188000000004,140.98879999999997,288,8.350200000000001,62.4686,5.5384,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155437852685643,3.5320166666666664,4.589506250000001,,1.384653846153846,2.7254617647058814,17.07894042634574,32.0,36.0,16.0,68.66666666666667,34.0,0.0,9,1,1,0,2,1.0,70.0,813.2976999999998,285.36300000000006,388.0585,93,3,0,16,0.3150898223095646,0.1851636492724906,0.4620488359489065,2,110.66620000000002,127.1526,2,0,0.0,0,0,1,0.0,0,0.0,2641.9264000000003,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887629070861984,2,-21.5456,16,2663.472,3,-229.45649999999995,3,-353.94499999999994,2,-128.63689999999997,0.0,20.103,0,0,16,16,0 bare bones,debt,1,0.0
36,17,3,3,1428.0045999999998,0.0,1291.2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,11.2578,477.3477000000005,148.32599999999994,289,7.761,66.47560000000001,10.3089,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158114489805388,3.665391176470588,4.527688888888888,,1.3852400000000002,2.5730842105263165,16.566572213555364,36.0,34.0,18.0,68.0,36.0,0.0,8,1,1,0,2,1.0,67.0,800.025,270.8528,357.1268,93,3,0,16,0.2962699033302267,0.1341360487449399,0.3775922389606234,1,113.8574,124.6233,2,0,0.0,0,0,1,0.0,0,0.0,2704.765915384616,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389183226391863,1,-9.6897,16,2714.455615384615,3,-218.96137692307693,3,-355.1968,2,-136.70619999999997,0.0,20.76980769230769,1,0,18,18,0 bare bones,debt,1,0.0
