round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
69,128,4,4,27820.138000000006,0.0,106.1426,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.1930000000019,0.0,105,640.0,489.39050000000015,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.5754,640.0,489.39050000000015,0.0,77.5,0.0,0.0,0.05,5.949556640625002,6.022138931297706,NaN,NaN,4.824029545454552,23.316130734689363,262.0,256.0,131.0,508.66666666666663,264.0,0.0,61,0,0,2,7,2.0,512.0,16886.730799999998,5492.817099999999,5279.014700000001,50,142,0,18,0.33456621307660117,0.38012057564913215,0.5430028888680543,0,1647.2840000000006,1523.0865000000006,7,0,0.0,0,0,0,0.0,0,0.0,18980.39381896442,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034690705971721,110,12371.299399999998,18,6609.094418964418,4,11318.765057858942,4,5331.157300000001,2,164.5754,-103.5,40.99611237928832,0,0,131,131,0 bare bones,sumsy,7,0.0
70,128,4,4,27967.734800000002,0.0,107.0128,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.2194000000019,0.0,105,640.0,492.4032000000002,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.6443,640.0,492.4032000000002,0.0,77.5,0.0,0.0,0.05,5.913593283582087,5.960163358778626,NaN,NaN,4.751420454545448,23.64778539561092,262.0,268.0,131.0,509.33333333333337,264.0,0.0,61,3,3,1,14,7.0,509.0,16865.825899999996,5640.1715,5300.0931,50,142,0,18,0.3418849900218197,0.3857015111289237,0.5393965620328853,0,1628.5414999999998,1584.8429999999994,14,0,0.0,0,0,3,0.0,0,0.0,18942.638157067973,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078025781188057,110,12240.1882,18,6702.449957067974,4,11417.97466207305,4,5351.6059,2,164.6443,-105.0,40.646501141359494,0,0,131,131,0 bare bones,sumsy,7,0.0
71,128,4,4,28112.380299999993,0.0,107.88300000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.2396000000019,0.0,105,640.0,495.3544999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.723,640.0,495.3544999999999,0.0,77.5,0.0,0.0,0.05,5.880250000000002,5.885861832061072,NaN,NaN,4.735603409090915,23.94322260177353,262.0,262.0,131.0,507.66666666666663,264.0,0.0,61,7,6,1,15,11.0,505.0,16947.81489999999,5717.6152999999995,5285.2271,48,144,0,17,0.3293746272177984,0.3728928463020811,0.5390194793592111,0,1622.6930999999995,1540.6255000000006,15,0,0.0,0,0,7,0.0,0,0.0,18928.86074930672,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025480460841961,111,12684.362999999998,17,6244.49774930673,4,11532.901847920191,4,5336.1101,2,164.723,-106.5,40.33185102722355,0,0,131,131,0 bare bones,sumsy,7,0.0
72,128,4,4,28254.133299999998,0.0,109.1443,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.2534000000019,0.0,105,640.0,498.24699999999996,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.6326,640.0,498.24699999999996,0.0,77.5,0.0,0.0,0.05,5.870002307692309,5.870435384615387,NaN,NaN,4.736845419847331,24.236722474909808,260.0,260.0,130.0,504.0,262.0,0.0,61,3,3,0,15,6.0,509.0,17001.860900000003,5825.6331,5265.0067,47,145,0,17,0.32617647124549487,0.369473017399673,0.5475304618968877,0,1612.4445000000003,1526.2006000000003,15,0,0.0,0,0,3,0.0,0,0.0,18928.80338793429,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017650182635377,111,12684.135299999994,17,6244.668087934297,4,11639.528509584528,4,5315.651,2,164.6326,-108.0,40.03376144541054,0,0,130,130,0 bare bones,sumsy,7,0.0
73,128,4,4,28393.050300000006,0.0,110.4063,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.2649000000019,0.0,105,640.0,501.0829999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.56099999999998,640.0,501.0829999999999,0.0,77.5,0.0,0.0,0.05,5.861720833333335,5.923432575757571,NaN,NaN,4.7462699248120295,24.121544203410302,264.0,264.0,132.0,509.0,266.0,0.0,61,7,7,2,13,17.0,505.0,17054.772000000004,5940.6364,5236.0809,46,146,0,16,0.319416824456082,0.361720116805621,0.5380822721451717,0,1632.8183000000001,1547.4943000000003,13,0,0.0,0,0,7,0.0,0,0.0,18929.64998685848,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5989191335762554,112,13172.147200000003,16,5757.502786858476,4,11757.125658289948,4,5286.4872,2,164.56099999999998,-109.5,39.7670497143147,0,0,132,132,0 bare bones,sumsy,7,0.0
74,128,4,4,28529.189500000004,0.0,111.6683,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.2740000000019,0.0,105,640.0,503.8607999999997,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.5313,640.0,503.8607999999997,0.0,77.5,0.0,0.0,0.05,5.994738582677169,5.903992125984251,NaN,NaN,4.918915234374995,25.179547752215708,254.0,254.0,127.0,502.33333333333337,256.0,0.0,62,4,3,3,12,12.0,508.0,17127.559500000003,6042.7069,5197.3918,45,147,0,16,0.3038731461657598,0.3465203763945175,0.5578819643914041,0,1628.067900000001,1522.6636000000008,12,0,0.0,0,0,4,0.0,0,0.0,18951.57318857259,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919853196452869,112,13304.8765,16,5646.696688572588,4,11863.434729337121,4,5247.560100000001,2,164.5313,-111.0,39.51515530161307,0,0,127,127,0 bare bones,sumsy,7,0.0
75,128,4,4,28662.60620000001,0.0,112.93029999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28070000000184,0.0,105,640.0,506.58330000000007,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.46890000000002,640.0,506.58330000000007,0.0,77.5,0.0,0.0,0.05,6.084817829457364,6.00593410852713,NaN,NaN,5.003123076923083,25.008587337379147,258.0,258.0,129.0,504.3333333333333,260.0,0.0,62,6,6,2,14,14.0,506.0,17193.176700000004,6143.687,5164.2735999999995,44,148,0,16,0.3082866115555454,0.3503169477100867,0.552192877890886,0,1668.2985000000012,1569.883,14,0,0.0,0,0,6,0.0,0,0.0,18968.061362907538,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945689340762492,112,13298.817500000001,16,5669.243862907533,4,11972.29187523443,4,5214.2038999999995,2,164.46890000000002,-112.5,39.291249156989394,0,0,129,129,0 bare bones,sumsy,7,0.0
76,128,4,4,28793.354699999996,0.0,114.2865,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28500000000184,0.0,105,640.0,509.2515000000002,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.7314,640.0,509.2515000000002,0.0,77.5,0.0,0.0,0.05,6.146488671874997,6.1471374999999995,NaN,NaN,5.022515891472865,25.16251774187881,256.0,256.0,128.0,503.3333333333333,258.0,0.0,62,5,5,1,16,9.0,507.0,17248.967200000003,6250.0373,5132.6188,43,149,0,15,0.3081540672439511,0.3486969649763565,0.547771674255747,0,1662.1573000000005,1573.5010999999993,16,0,0.0,0,0,5,0.0,0,0.0,18976.14622333382,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946855386744663,113,13616.327200000005,15,5359.819023333817,4,12089.77829945904,4,5182.4053,2,164.7314,-114.0,39.092221472879466,0,0,128,128,0 bare bones,sumsy,7,0.0
77,128,4,4,28921.4873,0.0,115.6434,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28790000000186,0.0,105,640.0,511.8673999999998,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,161.9942,640.0,511.8673999999998,0.0,77.5,0.0,0.0,0.05,6.192522307692309,6.224462307692299,NaN,NaN,5.007707251908394,24.90975311750883,260.0,260.0,130.0,505.66666666666663,262.0,0.0,62,6,6,2,15,12.0,506.0,17253.054500000002,6396.110100000001,5110.3285000000005,43,149,0,15,0.2942618621259936,0.33599172649718634,0.5474620024882644,0,1678.2832999999996,1610.0558000000003,15,0,0.0,0,0,6,0.0,0,0.0,18972.32185588278,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895096425942092,113,13732.087199999996,15,5240.234655882778,4,12209.440393640329,4,5159.9719000000005,2,164.9942,-115.5,38.90490129959952,0,0,130,130,0 bare bones,sumsy,7,0.0
78,128,4,4,29047.0574,0.0,117.0003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28930000000184,0.0,105,640.0,514.4299000000002,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,162.1377,640.0,514.4299000000002,0.0,77.5,0.0,0.0,0.05,6.21949224806202,6.091655813953486,NaN,NaN,4.988990000000001,25.437110075650416,258.0,258.0,129.0,503.3333333333333,260.0,0.0,62,2,2,1,11,8.0,510.0,17278.164500000003,6490.5949,5116.1603000000005,42,150,0,15,0.2948192424913685,0.3353610700960663,0.5498769480299477,0,1662.8889999999994,1604.629000000001,12,1,0.0,0,0,2,0.0,0,0.0,18951.728189338108,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905543011930048,113,13709.939499999999,15,5241.788689338101,4,12319.537719064643,4,5165.6606,2,165.1377,-117.0,38.73961879376429,0,0,129,129,0 bare bones,sumsy,7,0.0
79,128,4,4,29170.117000000017,0.0,118.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28930000000184,0.0,105,640.0,516.9403999999997,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,162.16500000000002,640.0,516.9403999999997,0.0,77.5,0.0,0.0,0.05,6.158019847328242,6.032422900763361,NaN,NaN,5.03523636363636,25.234429082474595,262.0,262.0,131.0,508.6666666666667,264.0,0.0,61,7,7,0,13,15.0,505.0,17295.464700000004,6608.013499999999,5104.4738,42,150,0,15,0.28233680997705446,0.32424379244154244,0.5411005403097151,0,1694.7016999999996,1613.4011999999993,13,0,0.0,0,0,7,0.0,0,0.0,18962.903514121852,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585995979148523,113,13814.019299999998,15,5148.884214121854,4,12416.580693292333,4,5153.9738,2,165.16500000000002,-118.5,38.59378128861556,0,0,131,131,0 bare bones,sumsy,7,0.0
80,128,4,4,29290.7147,0.0,120.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28930000000184,0.0,105,640.0,519.4023000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,162.1719,640.0,519.4023000000001,0.0,77.5,0.0,0.0,0.05,6.333203921568629,6.247318750000006,NaN,NaN,5.2521410852713,26.09420840411619,256.0,255.0,128.0,505.0,258.0,0.0,62,1,0,1,8,7.0,511.0,17426.58910000001,6653.9059,5048.0478,39,153,0,14,0.27721867651118526,0.31652283336250786,0.5571053435369002,0,1717.7750999999992,1614.9670000000003,8,0,0.0,0,0,1,0.0,0,0.0,18973.22804434354,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5831448894551352,114,14235.847500000009,14,4737.380544343536,4,12560.066373963102,4,5097.5478,2,165.1719,-120.0,38.46510113701373,0,0,128,128,0 bare bones,sumsy,7,0.0
81,128,4,4,29408.900400000017,0.0,148.02609999999999,28.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.28930000000184,0.0,105,640.0,521.8143,28.0261,0.0,0.0,0.0,0.0,0.0,0.0,0,162.18,640.0,521.8143,0.0,77.5,0.0,0.0,0.05,6.40435475285171,6.392596183206102,NaN,NaN,5.300962878787871,25.55551921284311,262.0,263.0,131.0,510.0,264.0,0.0,61,8,8,3,20,13.0,504.0,17440.143899999992,6767.761,5038.815500000001,39,153,0,14,0.2808003051457766,0.31954471885777114,0.544875272847444,0,1761.9000999999996,1684.3453,20,0,0.0,0,0,8,0.0,0,0.0,18982.077976300585,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855242894464332,114,14264.417399999993,14,4717.660576300594,4,12683.490014717714,4,5061.789400000001,2,165.18,-121.5,38.34446349488702,0,0,131,131,0 bare bones,sumsy,7,0.0
82,128,4,4,29524.722600000012,0.0,148.1998,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.55460000000187,0.0,105,640.0,524.1778,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,162.7043,640.0,524.1778,0.0,77.5,0.0,0.0,0.05,6.626755468749996,6.535893750000001,NaN,NaN,5.514320930232557,26.082628591225333,256.0,256.0,128.0,500.0,258.0,0.0,62,7,7,2,15,14.0,505.0,17524.300099999997,6852.548999999999,4985.1692,37,155,0,13,0.28027225798271727,0.3173288847995863,0.5546882731805869,0,1783.4233999999994,1696.449399999999,15,0,0.0,0,0,7,0.0,0,0.0,18985.639605646957,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854836185561372,115,14619.204199999995,13,4366.4354056469665,4,12828.779161494052,4,5009.4694,2,165.7043,-123.0,38.23890555802615,0,0,128,128,0 bare bones,sumsy,7,0.0
83,128,4,4,29638.228,0.0,190.3579,43.4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-293.8066000000019,0.0,105,640.0,526.4946000000001,43.4844,0.0,0.0,0.0,0.0,0.0,0.0,0,162.9414,640.0,526.4946000000001,0.0,77.5,0.0,0.0,0.05,6.850494961240312,6.744046511627911,NaN,NaN,5.700068461538465,25.983246255789062,258.0,258.0,129.0,502.33333333333337,260.0,0.0,62,1,1,1,11,8.0,510.0,17565.294300000005,6933.8378,4976.154500000001,36,156,0,13,0.26769443332960563,0.3036842888167206,0.5510404104964188,0,1841.9096,1767.4277000000004,11,0,0.0,0,0,1,0.0,0,0.0,18984.84815341042,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799965955056308,115,14736.209900000002,13,4248.638253410416,4,12975.095731445135,4,4959.796600000001,2,165.9414,-124.5,38.140384816955994,0,0,129,129,0 bare bones,sumsy,7,0.0
84,128,4,4,29749.463399999993,0.0,307.5017,120.5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-294.4651000000019,0.0,105,640.0,528.7646000000001,120.5693,0.0,0.0,0.0,0.0,0.0,0.0,0,163.5653,640.0,528.7646000000001,0.0,77.5,0.0,0.0,0.05,6.958683587786261,6.871425954198466,NaN,NaN,5.728753409090906,25.614876395986485,262.0,262.0,131.0,508.6666666666667,264.0,0.0,61,5,5,0,13,11.0,507.0,17550.699799999995,6969.9062,5065.2921,36,156,0,13,0.2687260948278536,0.30506436293519856,0.5421216039244547,0,1872.5806000000007,1823.1751000000004,13,0,0.0,0,0,5,0.0,0,0.0,18967.17980628902,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5819966038279134,115,14707.996600000004,13,4259.183206289026,4,13114.987927252452,4,4933.290400000001,2,166.5653,-126.0,38.0550001746952,0,0,131,131,0 bare bones,sumsy,7,0.0
85,128,4,4,29858.4741,0.0,379.01919999999996,80.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,0.0,-296.2802000000019,0.0,105,640.0,530.9893000000002,80.8965,0.0,0.0,0.0,0.0,0.0,0.0,0,164.74849999999998,640.0,530.9893000000002,0.0,77.5,0.0,0.0,0.05,7.033655555555557,6.948350769230765,NaN,NaN,5.705791603053433,25.6973626981613,260.0,252.0,130.0,507.0,262.0,0.0,62,0,0,2,7,2.0,512.0,17568.9533,7050.5432,5074.2291,36,156,0,13,0.26033243731109224,0.2970514052536528,0.5435814819099716,0,1854.734699999999,1772.4812000000002,7,0,0.0,0,0,0,0.0,0,0.0,18982.769305450485,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789846947795838,115,14790.1617,13,4192.607605450491,4,13255.598423618792,4,4872.2099,2,167.74849999999998,-127.5,37.98100015140251,0,0,130,130,0 bare bones,sumsy,7,0.0
