round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,zero_cash_persons,wealth_gap_meals,wealth_bottom10_meals,wealth_top10_meals,cash_gap_meals,cash_bottom10_meals,cash_top10_meals,invoices_issued,invoices_paid,invoices_open,invoices_overdue,liquidations,refoundings,bad_debt,bank_bailouts,profit_tax,profit_tax_scale,parking_tax_scale,income_tax_accrued,income_tax_charged,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
69,511,4,4,111150.17979999997,0.0,103.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.509940058459733,8.384919335753777,35.89485939421351,19.732705866342304,8.370855249695264,28.103561116037568,2557.038299999994,2528.765500000002,2557.038299999994,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,1955.5138999999995,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2683,2555.0,1955.5138999999995,0.0,269.0,0.0,0.0,0.015,4.4738099999999985,4.894304423076911,NaN,NaN,3.556390115163076,26.584197295659283,1040.0,1040.0,520.0,2020.6666666666667,1042.0,0.0,247,21,21,3,54,45.0,2023.0,64236.37160000001,23707.8807,22679.659200000002,181,587,0,41,0.2162625310248143,0.2643581680234306,0.527094095383212,0,5262.669299999986,4652.762399999999,54,0,0.0,0,0,21,0.0,0,0.0,71029.87160000004,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084474744627997,470,58215.44300000003,41,12814.428600000003,4,45757.880699999994,4,22729.159200000002,2,536.7683,-103.5,37.5,0,0,520,520,0 bare bones,sumsy,2,5.820766091346741e-11
70,511,4,4,111737.67680000007,0.0,105.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.11006993162078,8.60305277367876,35.71312270529954,19.470110816192076,8.554763889234037,28.024874705426114,2517.8586000000023,2557.038300000001,2517.8586000000023,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,1967.5029999999979,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2625,2555.0,1967.5029999999979,0.0,269.0,0.0,0.0,0.015,4.481279651162793,4.856315116279074,NaN,NaN,3.5515192456479667,26.723640498111696,1032.0,1032.0,516.0,2019.0,1034.0,0.0,249,4,4,1,42,22.0,2040.0,64637.193199999965,23975.081199999997,22599.139900000002,179,589,0,41,0.21071434649581633,0.2588281206123737,0.5314340349136497,0,5221.0022,4624.680600000002,43,1,0.0,0,0,4,0.0,0,0.0,71355.69320000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055645706643298,470,58559.80099999996,41,12795.892200000004,4,46101.5812,4,22648.639900000002,2,536.7625,-105.0,37.5,0,0,516,516,0 bare bones,sumsy,2,5.820766091346741e-11
71,511,4,4,112313.42290000003,0.0,106.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.359524934161985,8.702965140351273,36.062490074513256,19.649191178101848,8.649887470384563,28.29907864848641,2562.517200000002,2517.858599999997,2562.517200000002,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,1979.2539000000006,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2634,2555.0,1979.2539000000006,0.0,269.0,0.0,0.0,0.015,4.460274524714832,4.848892015209129,NaN,NaN,3.568558633776087,26.284670084215566,1052.0,1052.0,526.0,2038.6666666666667,1054.0,0.0,247,18,18,1,56,33.0,2025.0,64992.22990000004,24219.5358,22575.393799999998,179,589,0,41,0.21176412582055693,0.25957361054214245,0.5198877347051198,0,5302.7454999999945,4692.208800000003,56,0,0.0,0,0,18,0.0,0,0.0,71710.72990000006,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056245381199996,470,58944.47670000003,41,12766.253200000001,4,46347.5358,4,22624.893799999998,2,536.7634,-106.5,37.5,0,0,526,526,0 bare bones,sumsy,2,5.820766091346741e-11
72,511,4,4,112877.65549999998,0.0,108.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.48544857477564,8.666395910783578,36.15184448555922,19.9261956744375,8.600636307708093,28.526831982145595,2527.0746000000036,2562.517200000007,2527.0746000000036,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,1990.7673999999988,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2645,2555.0,1990.7673999999988,0.0,269.0,0.0,0.0,0.015,4.463367562380032,4.8273984644913694,NaN,NaN,3.5603505747126087,26.497426042822518,1042.0,1042.0,521.0,2023.6666666666667,1044.0,0.0,247,19,19,3,51,43.0,2024.0,65366.749800000005,24496.612,22488.029199999997,178,590,0,41,0.21087850625480797,0.25799620769733456,0.5253642487988035,0,5250.848899999996,4650.828999999993,51,0,0.0,0,0,19,0.0,0,0.0,72047.7498,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045910496636131,470,59297.307400000005,41,12750.442400000004,4,46663.611999999994,4,22537.529199999997,2,536.7645,-108.0,37.5,0,0,521,521,0 bare bones,sumsy,2,5.820766091346741e-11
73,511,4,4,113430.60099999992,0.0,109.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.26331396099116,8.88254664984269,36.14586061083385,19.85733354752245,8.820826348230344,28.6781598957528,2500.245699999993,2527.0745999999986,2500.245699999993,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2002.0544999999993,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2969,2555.0,2002.0544999999993,0.0,269.0,0.0,0.0,0.015,4.454075581395349,4.822181589147274,NaN,NaN,3.5693102514506756,26.735952976568093,1032.0,1032.0,516.0,2020.0,1034.0,0.0,249,11,11,3,49,29.0,2033.0,65731.7031,24779.100400000003,22393.5006,178,590,0,41,0.20780484677862865,0.2545283333480217,0.5298202004783417,0,5217.059299999996,4596.606000000001,50,1,0.0,0,0,11,0.0,0,0.0,72412.7031,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024354991797596,470,59729.71239999998,41,12682.990699999998,4,46947.6004,4,22443.0006,2,536.7969,-109.5,37.5,0,0,516,516,0 bare bones,sumsy,2,5.820766091346741e-11
74,511,4,4,113972.48900000005,0.0,111.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.150594503857846,9.076944546629813,36.22753905048766,19.935203459964615,9.02169464114328,28.956898101107893,2549.9862000000085,2500.2456999999804,2549.9862000000085,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2013.112000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3013000000001,2555.0,2013.112000000001,0.0,269.0,0.0,0.0,0.015,4.460479063097514,4.852746080305944,NaN,NaN,3.568315362595398,26.465982464764835,1046.0,1046.0,523.0,2029.0,1048.0,0.0,247,11,11,2,46,31.0,2033.0,66069.63389999994,25004.352799999997,22372.201,178,590,0,41,0.20489424570516546,0.25196779784023526,0.5224668427303694,0,5259.091899999981,4665.6611,46,0,0.0,0,0,11,0.0,0,0.0,72750.63389999996,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008406501313834,470,60108.790499999945,41,12641.843399999998,4,47174.35279999999,4,22421.701,2,536.8013000000001,-111.0,37.5,0,0,523,523,0 bare bones,sumsy,2,5.820766091346741e-11
75,511,4,4,114503.53840000003,0.0,112.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,27.16456941580446,9.019615452339899,36.184184868144364,20.07575004351957,8.981071056512416,29.056821100031986,2557.396099999996,2549.9862000000157,2557.396099999996,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2023.9505999999992,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3178,2555.0,2023.9505999999992,0.0,269.0,0.0,0.0,0.015,4.476031992337166,4.876237739463593,NaN,NaN,3.5604257170171145,26.494217040199754,1044.0,1044.0,522.0,2030.3333333333335,1046.0,0.0,247,4,4,3,44,20.0,2040.0,66378.5538,25280.398699999998,22318.2681,178,590,0,41,0.2058945220556061,0.2524985059469078,0.5242745458393663,0,5237.397300000004,4672.977400000002,44,0,0.0,0,0,4,0.0,0,0.0,73059.55380000004,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009188731418522,470,60397.47580000001,41,12662.077999999998,4,47451.89869999999,4,22367.7681,2,536.8178,-112.5,37.5,0,0,522,522,0 bare bones,sumsy,2,5.820766091346741e-11
76,511,4,4,115023.96720000009,0.0,114.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,26.84450292743072,8.984740579012477,35.8292435064432,20.054934939212785,8.91682240459168,28.971757343804466,2578.2367000000027,2557.3961000000018,2578.2367000000027,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2034.5711999999996,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3163999999999,2555.0,2034.5711999999996,0.0,269.0,0.0,0.0,0.015,4.469148861480071,4.869519354838714,NaN,NaN,3.561709374999981,26.312807341741347,1054.0,1054.0,527.0,2036.0000000000002,1056.0,0.0,246,18,18,4,46,46.0,2026.0,66680.76090000001,25534.886700000003,22282.0032,178,590,0,41,0.20280819438865993,0.2488190882438297,0.5192698907598208,0,5268.1900000000205,4710.4828999999945,46,0,0.0,0,0,18,0.0,0,0.0,73361.76090000004,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598893926420742,470,60689.404,41,12672.356899999999,4,47707.886699999995,4,22331.5032,2,536.8163999999999,-114.0,37.5,0,0,527,527,0 bare bones,sumsy,2,5.820766091346741e-11
77,511,4,4,115533.98730000001,0.0,115.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,26.44660414045167,9.238347891394897,35.68495203184657,19.711458026239043,9.180732850128816,28.892190876367863,2534.4363999999987,2578.2367000000095,2534.4363999999987,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2044.979900000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.5773,2555.0,2044.979900000001,0.0,269.0,0.0,0.0,0.015,4.4747269902912645,4.897934757281551,NaN,NaN,3.562315503875988,26.916055233979858,1030.0,1030.0,515.0,2020.666666666667,1032.0,0.0,250,12,12,1,46,33.0,2032.0,67022.64919999997,25817.6818,22167.078999999998,177,591,0,41,0.20102992149765297,0.24631645865558238,0.5302177829734487,0,5176.357100000005,4608.968800000002,46,0,0.0,0,0,12,0.0,0,0.0,73666.14919999996,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974231848292071,470,61026.819199999976,41,12639.33,4,48029.681800000006,4,22216.578999999998,2,537.0773,-115.5,37.5,0,0,515,515,0 bare bones,sumsy,2,5.820766091346741e-11
78,511,4,4,116033.80649999995,0.0,117.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,26.221690645557718,9.338063833876479,35.5597544794342,19.572995397114223,9.287662248746779,28.860657645861,2533.6221000000014,2534.4363999999846,2533.6221000000014,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2055.180800000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.4312,2555.0,2055.180800000001,0.0,269.0,0.0,0.0,0.015,4.468568965517242,4.830693678160922,NaN,NaN,3.5576856596558044,26.648981503971324,1044.0,1044.0,522.0,2030.6666666666667,1046.0,0.0,249,8,8,3,46,28.0,2035.0,67346.73540000003,26027.7072,22132.9327,176,592,0,41,0.20018246820332486,0.24510069214933594,0.5246653623103619,0,5214.772200000001,4665.186000000001,46,0,0.0,0,0,8,0.0,0,0.0,73952.73540000003,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966614081595571,470,61364.98800000009,41,12587.7474,4,48278.707200000004,4,22182.4327,2,536.9312,-117.0,37.5,0,0,522,522,0 bare bones,sumsy,2,5.820766091346741e-11
79,511,4,4,116523.62969999998,0.0,118.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,26.12821011032887,9.326610000115751,35.45482011044462,19.489927089723754,9.29149567480835,28.781422764532103,2537.8592999999973,2533.6221000000064,2537.8592999999973,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2065.1767999999984,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3638000000001,2555.0,2065.1767999999984,0.0,269.0,0.0,0.0,0.015,4.455180916030527,4.820342175572514,NaN,NaN,3.569493333333294,26.555907188398812,1048.0,1048.0,524.0,2031.0000000000002,1050.0,0.0,246,17,17,2,51,39.0,2027.0,67657.26950000002,26257.2201,22082.7763,176,592,0,41,0.19638513048507744,0.24180465249722727,0.5216009249125044,0,5235.063699999997,4669.029599999993,51,0,0.0,0,0,17,0.0,0,0.0,74263.26950000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947028127263261,470,61666.2868,41,12596.9827,4,48509.72009999999,4,22132.2763,2,536.8638000000001,-118.5,37.5,0,0,524,524,0 bare bones,sumsy,2,5.820766091346741e-11
80,511,4,4,117003.65879999999,0.0,120.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,25.79142989705751,9.658975944002448,35.45040584105996,19.29852352709734,9.601871685226744,28.900395212324085,2493.5922000000073,2537.8592999999937,2493.5922000000073,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2074.9708999999993,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3282999999999,2555.0,2074.9708999999993,0.0,269.0,0.0,0.0,0.015,4.460563996138992,4.790718532818547,NaN,NaN,3.569877649325573,26.877914200685687,1036.0,1036.0,518.0,2024.3333333333335,1038.0,0.0,249,12,12,2,47,32.0,2031.0,67996.33689999998,26478.215700000004,22002.7779,175,593,0,41,0.19154754444977984,0.23708913482885952,0.5275129915299781,0,5185.711700000002,4621.144299999996,47,0,0.0,0,0,12,0.0,0,0.0,74564.83689999997,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920570896072765,470,61949.17630000003,41,12615.6606,4,48769.7157,4,22052.2779,2,536.8282999999999,-120.0,37.5,0,0,518,518,0 bare bones,sumsy,2,5.820766091346741e-11
81,511,4,4,117474.08530000005,0.0,121.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,25.493059099041368,9.655653814626678,35.14871291366804,19.2691163146603,9.589765285675094,28.858881600335398,2556.467899999995,2493.5921999999855,2556.467899999995,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2084.5734999999986,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3314,2555.0,2084.5734999999986,0.0,269.0,0.0,0.0,0.015,4.4771333333333345,4.874459578544052,NaN,NaN,3.5780913001911445,26.697063417481623,1044.0,1044.0,522.0,2028.3333333333333,1046.0,0.0,247,7,7,5,48,25.0,2037.0,68313.10509999994,26638.751,21995.8978,174,594,0,41,0.192153963920475,0.23620309059943656,0.5230809824114762,0,5216.395400000009,4674.127200000001,48,0,0.0,0,0,7,0.0,0,0.0,74844.1051,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914117981846025,470,62293.50409999996,41,12550.601000000002,4,48969.251000000004,4,22045.3978,2,536.8314,-121.5,37.5,0,0,522,522,0 bare bones,sumsy,2,5.820766091346741e-11
82,511,4,4,117935.10249999996,0.0,123.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,25.171221474875804,9.641275842647909,34.812497317523714,18.75407583108589,9.544395091747257,28.298470922833143,2544.879600000005,2556.4678999999887,2544.879600000005,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2093.9828,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3255999999999,2555.0,2093.9828,0.0,269.0,0.0,0.0,0.015,4.472438910133839,4.824532571428581,NaN,NaN,3.5603979087452684,26.52381572293574,1050.0,1046.0,525.0,2030.3333333333335,1052.0,0.0,246,0,0,0,33,16.0,2044.0,68592.972,26873.2074,21942.5975,174,594,0,41,0.19011625762772844,0.23378855517902863,0.5214859052515282,0,5213.5379999999805,4678.171099999995,33,0,0.0,0,0,0,0.0,0,0.0,75123.97200000002,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899778173082855,470,62587.07779999999,41,12536.894199999997,4,49205.20740000001,4,21992.0975,2,536.8255999999999,-123.0,37.5,0,0,525,525,0 bare bones,sumsy,2,5.820766091346741e-11
83,511,4,4,118386.90050000013,0.0,124.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,25.040538216681647,9.930434305917583,34.97097252259923,18.265869020196106,9.807847552756215,28.073716572952325,2581.482300000007,2544.8795999999757,2581.482300000007,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-107.83209999999984,0.0,2,2555.0,2103.2019999999998,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.3411,2555.0,2103.2019999999998,0.0,269.0,0.0,0.0,0.015,4.460157264150943,4.8664437500000135,NaN,NaN,3.5743535916823985,26.41764541824648,1056.0,1060.0,528.0,2044.0,1058.0,0.0,246,15,15,1,53,32.0,2029.0,68854.04390000002,27080.761599999998,21925.753900000003,174,594,0,41,0.18401308227883395,0.22933844479418264,0.5170916182801604,0,5244.33860000002,4727.766699999999,53,0,0.0,0,0,15,0.0,0,0.0,75385.04390000002,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,246,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876003624464599,470,62732.02099999998,41,12653.0229,4,49414.2616,4,21975.253900000003,2,536.8411,-124.5,37.5,0,0,528,528,0 bare bones,sumsy,2,5.820766091346741e-11
